screen,compound_plate,prism_replicate,culture,row_id,error_rate,NC.median,NC.mad,PC.median,PC.mad,DR,SSMD,PASS,n.PASS
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000826::P101::PR500A::REP1M,0,12.238564986360592,0.37999548886576545,4.020905304940487,1.4267862113532572,8.2176596814201055,5.5655540407934385,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000827::P118::PR500A::REP1M,0,12.324929197900747,0.47503336446622985,3.5545339744782334,1.519430007469494,8.770395223422515,5.509194121452247,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000832::P105::PR500A::REP1M,0,13.300974222854077,0.3262178067391495,5.254210164327059,1.1948003565306613,8.046764058527017,6.497008093259316,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000833::P105::PR500A::REP1M,0,10.603239938441247,0.6674170806446882,1.412907777688524,1.7552574731039694,9.190332160752723,4.894034209658772,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000834::P119::PR500A::REP1M,0,11.967645285849159,1.063683129499738,3.1663206128218846,1.9996651135690695,8.801324673027274,3.885848576349786,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000835::P112::PR500A::REP1M,0,13.10238862366106,0.35075262512213645,6.555555155583639,0.6002515135957622,6.546833468077421,9.41693861780899,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000836::P101::PR500A::REP1M,0,13.165786580357159,0.3891218304414243,5.126392557320791,1.6284227825844466,8.039394023036367,4.801733893759452,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000837::P107::PR500A::REP1M,0,13.69494862572489,0.42302603428499763,5.362664549608576,1.4008932907230087,8.332284076116315,5.693899413271936,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000839::P108::PR500A::REP1M,0,13.278198121357518,0.5454513869923422,5.831409196106895,1.7889268247073007,7.4467889252506225,3.9817411424680746,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000841::P115::PR500A::REP1M,0,12.652123069023341,0.4185504685504391,4.393322527597007,1.6132049470161363,8.258800541426334,4.955425792304917,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000842::P108::PR500A::REP1M,0,11.631565551872889,0.4754231375669597,4.209362489568424,0.9148656072885697,7.422203062304465,7.198879849237327,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000843::P111::PR500A::REP1M,0,10.619243770811826,0.6310752171965457,-1.8761703992638188,5.8926881919792224,12.495414170075644,2.108438076621147,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000845::P113::PR500A::REP1M,0,12.456003599754101,0.30814748998875546,4.11151841335137,1.7594292598782135,8.344485186402732,4.671614840670529,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000846::P105::PR500A::REP1M,0,12.031631928708492,0.5541362095441881,3.1403967409747846,2.575903052454482,8.891235187733708,3.3744970269140797,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000847::P101::PR500A::REP1M,0,12.512611165117754,0.4406479300093898,3.565205490986312,2.3353717022462432,8.947405674131442,3.7648244095842034,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000848::P118::PR500A::REP1M,0,11.79139684330279,0.44473715594961744,2.505127976974511,1.7029397283989653,9.286268866328278,5.2761231823111245,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000849::P112::PR500A::REP1M,0,11.651876293516946,0.5185726878433091,1.7458512899104939,2.6770997202379725,9.906025003606452,3.632755240589336,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000852::P113::PR500A::REP1M,0,10.263915972151946,0.7790252848549536,1.9568644949739307,2.454928816363308,8.307051477178014,3.2253266533049305,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000853::P111::PR500A::REP1M,0,11.445456122342762,0.589821410382994,2.216679202933542,2.4664725248077195,9.22877691940922,3.6390849811990593,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000855::P105::PR500A::REP1M,0,13.380049099247369,0.4063320081187391,5.873493838522634,1.3595873731538513,7.506555260724735,5.290002306201399,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000856::P110::PR500A::REP1M,0.01666666666666672,12.841646172471325,0.40502738805693034,4.666787539191924,1.4581848286500425,8.1748586332794,5.401685652378247,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000858::P109::PR500A::REP1M,0,10.157944171570485,0.6911484615421158,-2.3384579215267176,5.154704696585433,12.496402093097203,2.4027692186539658,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000860::P115::PR500A::REP1M,0,10.8106593659439,0.708137150514907,2.6746705711847287,1.8564745501164233,8.135988794759172,4.094719823639381,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000862::P104::PR500A::REP1M,0,13.630743316861965,0.5374377416044976,6.491069063183296,1.1419278684882308,7.139674253678669,5.657082523842865,TRUE,3
