gene,di_raw,di_raw_ci_low,di_raw_ci_high,magnitude_cv,mean_norm,n_contexts,di_corrected,di_corrected_ci_low,di_corrected_ci_high,dataset
CLEC5A,0.9836951303955388,0.42391714304010986,0.9836951303955388,0.2591977304173513,12.60799971294468,5,1.1431400293928728,0.5833620420374439,1.1431400293928728,JUMP-CP_ORF
CLEC7A,0.948851172416796,0.7328343775824331,0.9223444387767287,0.11491010714069602,13.996463533659163,10,1.1258550402193066,0.9098382453849438,1.0993483065792393,JUMP-CP_ORF
CLECL1,0.9351199205472286,0.4039676563993417,0.9351199205472286,0.06563353066197462,10.867424584685372,5,1.0725529356739085,0.5414006715260218,1.0725529356739085,JUMP-CP_ORF
CLGN,0.630964543301278,0.28145651378255887,0.630964543301278,0.08641822912606441,17.355258324131107,5,0.8504448314966071,0.5009368019778879,0.8504448314966071,JUMP-CP_ORF
CLHC1,0.9656599514915597,0.7527939392740607,0.934458924636662,0.08243061945560284,11.601597447328087,10,1.1123775574015395,0.8995115451840404,1.0811765305466419,JUMP-CP_ORF
CLIC1,0.8072893797587587,0.36710473853408654,0.8072893797587587,0.08669417212683082,12.40363734362855,5,0.9641498452157737,0.5239652039911016,0.9641498452157737,JUMP-CP_ORF
CLIC2,0.7571586282412497,0.3184450974177899,0.7571586282412497,0.07850332302438315,13.034989766850671,5,0.9220033834860428,0.48328985266258306,0.9220033834860428,JUMP-CP_ORF
CLIC3,0.6232936816110903,0.2688401256831423,0.6232936816110903,0.07121780279561156,12.828439331345802,5,0.7855263323129942,0.43107277638504615,0.7855263323129942,JUMP-CP_ORF
CLIC4,0.7579306191643024,0.3162163734772603,0.7579306191643024,0.06273575390306807,12.085801326609111,5,0.9107716261199542,0.4690573804329121,0.9107716261199542,JUMP-CP_ORF
CLIC5,0.852407848827536,0.5859876124460415,0.8628265067528726,0.22696486628803467,14.217924341470596,10,1.032212382630785,0.7657921462492905,1.0426310405561217,JUMP-CP_ORF
CLINT1,0.889982331864522,0.49315501668442396,0.889982331864522,0.09959241108489628,11.882707785490682,5,1.0402549512973387,0.6434276361172405,1.0402549512973387,JUMP-CP_ORF
CLIP1,0.5535635470869945,0.25501722962297313,0.5639310876025894,0.2455331390561401,20.670940971649298,5,0.8149750453772894,0.516428727913268,0.8253425858928842,JUMP-CP_ORF
CLIP3,0.8067928018570568,0.36409174825151835,0.8067928018570568,0.09406197235086629,12.254561469123223,5,0.961768004917608,0.5190669513120696,0.961768004917608,JUMP-CP_ORF
CLIP4,0.9556800774455261,0.750868898171765,0.9316811949167496,0.09471783931284831,13.011073047374833,10,1.1202223740126547,0.9154111947388935,1.0962234914838782,JUMP-CP_ORF
CLK1,0.7755540407119382,0.5872181340822734,0.7684524755121779,0.25810579251822025,14.69479638798893,10,0.9613892547993644,0.7730533481696996,0.9542876895996041,JUMP-CP_ORF
CLK2,0.9472523723988405,0.8269362059056701,0.9235682195743923,0.6651687034425354,14.116892747640934,15,1.1257792275345393,1.0054630610413686,1.1020950747100908,JUMP-CP_ORF
CLK3,0.9237260937773107,0.8296185191519166,0.9243269596881378,0.22787444785530486,12.95179197128344,25,1.0875187024157396,0.9934111277903453,1.0881195683265665,JUMP-CP_ORF
CLK4,0.9000134091869602,0.6919130230821612,0.8785732287820156,0.1727813986140738,12.468588629378601,10,1.057695269903489,0.84959488379869,1.0362550894985443,JUMP-CP_ORF
CLMN,0.869216080681775,0.4071353250022909,0.869216080681775,0.08019591364593505,12.37898185001675,5,1.0257647446811309,0.5636839890016467,1.0257647446811309,JUMP-CP_ORF
CLMP,0.8923938505532029,0.4057931870261215,0.8923938505532029,0.0708801624086315,11.121859452399704,5,1.0330445324555617,0.5464438689284805,1.0330445324555617,JUMP-CP_ORF
CLN6,0.9538023423619774,0.38697569761937634,0.9538023423619774,0.0712896498273704,11.613020332733381,5,1.1006644058267772,0.5338377610841762,1.1006644058267772,JUMP-CP_ORF
CLN8,0.9090811715306589,0.36501362889850053,0.9090811715306589,0.12108666363668581,12.867322036725716,5,1.0718055456758684,0.5277380030437099,1.0718055456758684,JUMP-CP_ORF
CLOCK,0.744943727191689,0.31568985492284907,0.744943727191689,0.07837478746822062,16.105156308940103,5,0.9486148153484228,0.5193609430795829,0.9486148153484228,JUMP-CP_ORF
CLP1,0.8848786478515256,0.7012342476312251,0.8565918474687395,0.05037717466844048,11.401798430137323,10,1.029069529868655,0.8454251296483545,1.0007827294858689,JUMP-CP_ORF
CLPB,0.8334719308855885,0.3386792877737034,0.8334719308855885,0.05509745501038306,8.687868153247683,5,0.9433415606234845,0.4485489175115994,0.9433415606234845,JUMP-CP_ORF
CLPS,0.8947066633211411,0.38899618784965073,0.8947066633211411,0.11862651457759976,13.162498018675546,5,1.0611639297331632,0.5554534542616728,1.0611639297331632,JUMP-CP_ORF
CLPSL1,0.8120503371341243,0.34357440967848496,0.8120503371341243,0.32910510261235965,19.736030942441232,5,1.0616386566036242,0.593162729147985,1.0616386566036242,JUMP-CP_ORF
CLPTM1,0.9205449414313877,0.72969090176986,0.8929286354436398,0.06911009340865953,11.348050102072426,10,1.064056104465752,0.8732020648042244,1.0364397984780043,JUMP-CP_ORF
CLRN1,0.925921112699961,0.3873981689286279,0.925921112699961,0.18660499845385045,12.333739670573427,5,1.0818976292615,0.5433746854901667,1.0818976292615,JUMP-CP_ORF
CLRN2,0.731620015007562,0.3249301453925886,0.731620015007562,0.08989906872972882,14.839681693710256,5,0.9192874961843678,0.5125976265693943,0.9192874961843678,JUMP-CP_ORF
CLRN3,0.9743973122457441,0.3900254414901657,0.9743973122457441,0.07795851280602777,12.150633417841615,5,1.1280582070879526,0.5436863363323742,1.1280582070879526,JUMP-CP_ORF
CLSPN,0.8353183139156094,0.338301562166476,0.8353183139156094,0.09861188066112729,11.661310095949558,5,0.9827910655620328,0.48577431381289937,0.9827910655620328,JUMP-CP_ORF
CLSTN2,0.9208687680216833,0.42140379605678874,0.9208687680216833,0.26531712701297855,13.225399391176415,5,1.088121505818028,0.5886565338531335,1.088121505818028,JUMP-CP_ORF
CLSTN3,0.947815847175522,0.39074538262475117,0.947815847175522,0.8526941787153203,20.99584856876289,5,1.2133362334880822,0.6562657689373113,1.2133362334880822,JUMP-CP_ORF
CLTRN,0.8714982771871155,0.3582147381170391,0.8714982771871155,0.06914594345076555,11.65713443862348,5,1.0189182221016415,0.5056346830315651,1.0189182221016415,JUMP-CP_ORF
CLU,0.8582434116675467,0.3438599513039837,0.8582434116675466,0.09336490057868382,12.225556066264527,5,1.012851802891607,0.49846834252804406,1.012851802891607,JUMP-CP_ORF
CLUAP1,0.939968950275026,0.42162522637104827,0.939968950275026,0.06762661322512807,10.460054406403376,5,1.0722502285354678,0.5539065046314899,1.0722502285354678,JUMP-CP_ORF
CLVS1,0.7634057224888198,0.33376532978058215,0.7634057224888198,0.13841232219897706,15.226912209560336,5,0.9559702477562128,0.5263298550479751,0.9559702477562128,JUMP-CP_ORF
CLVS2,0.5743549551640348,0.22977805315235825,0.5743549551640348,0.19795487304677004,16.65986089584205,5,0.7850410194347934,0.44046411742311686,0.7850410194347934,JUMP-CP_ORF
CLYBL,0.7708768817648644,0.32851702097862123,0.7708768817648642,0.08499551171801502,11.940461562035031,5,0.921879874395451,0.47952001360920793,0.9218798743954509,JUMP-CP_ORF
CMA1,0.8901403414409034,0.37630298772101795,0.8901403414409034,0.18270097660935275,8.446742060750884,5,0.9969606115389589,0.4831232578190734,0.9969606115389589,JUMP-CP_ORF
CMAHP,0.9419739259138895,0.385223291225836,0.9419739259138895,0.07232116796595653,10.728677855803765,5,1.0776523044069706,0.520901669718917,1.0776523044069706,JUMP-CP_ORF
CMAS,0.9888070085866599,0.4074063612347484,0.9888070085866599,0.5251269151740701,17.530586904532935,5,1.210504559506449,0.6291039121545375,1.210504559506449,JUMP-CP_ORF
CMBL,0.9169765849538164,0.3836031377475153,0.9169765849538164,0.03508881393387873,12.353012140531622,5,1.073196827490599,0.539823380284298,1.073196827490599,JUMP-CP_ORF
CMC1,0.9899910341538942,0.4214635885003961,0.9899910341538942,0.3193150652475917,13.290042653945852,5,1.1580612718501277,0.5895338261966296,1.1580612718501277,JUMP-CP_ORF
CMC2,0.8748431793499047,0.3570365289672099,0.8748431793499047,0.16858706031334017,12.358998689436822,5,1.0311391297473524,0.5133324793646576,1.0311391297473524,JUMP-CP_ORF
CMIP,0.894610626708335,0.385687653502531,0.894610626708335,0.05155224562100336,11.075715954903579,5,1.0346777628092059,0.5257547896034017,1.0346777628092059,JUMP-CP_ORF
CMKLR1,0.9543132975144234,0.4464942584545194,0.9543132975144234,0.08645943827813442,11.150741540935677,5,1.0953292317799086,0.5875101927200047,1.0953292317799086,JUMP-CP_ORF
CMPK1,0.826551838958195,0.6280403760374504,0.811186968345373,0.06419753212478879,11.91727485737766,10,0.9772616049179101,0.7787501419971656,0.9618967343050882,JUMP-CP_ORF
CMSS1,0.8495279991648834,0.3705921714052256,0.8495279991648834,0.06240080222006318,10.625765046145927,5,0.9839049085181311,0.5049690807584732,0.9839049085181311,JUMP-CP_ORF
CMTM2,0.8981611789230696,0.383992778534395,0.8981611789230696,0.10681698579475982,13.81051369286185,5,1.0728134640590565,0.5586450636703819,1.0728134640590565,JUMP-CP_ORF
CMTM4,0.8805916621324096,0.380052908456622,0.8805916621324096,0.0961563278696034,13.011582164510468,5,1.0451403971617936,0.544601643486006,1.0451403971617936,JUMP-CP_ORF
CMTM6,0.8279459153504548,0.3459801189690138,0.8279459153504547,0.04007287118513192,12.952088697247536,5,0.9917422764827328,0.5097764801012918,0.9917422764827327,JUMP-CP_ORF
CMTM8,0.9216180178823851,0.3792566013763483,0.9216180178823851,0.06751515907847758,11.480923091511402,5,1.0668095363151413,0.5244481198091047,1.0668095363151413,JUMP-CP_ORF
CMTR2,0.8857195465005161,0.37538997697431875,0.885719546500516,0.14049210125610972,12.993985744726487,5,1.0500457514347978,0.5397161819086005,1.0500457514347978,JUMP-CP_ORF
CNBD1,0.8775330645244029,0.36474948563990994,0.8775330645244029,0.03203039830289152,11.411424691774098,5,1.0218456834029968,0.5090621045185036,1.0218456834029968,JUMP-CP_ORF
CNBD2,0.9424475780555961,0.39869039193240546,0.9424475780555961,0.07976879369485763,13.39009380841863,5,1.1117830954617507,0.56802590933856,1.1117830954617507,JUMP-CP_ORF
CNBP,0.926903523965198,0.7310667807147543,0.8999998944362673,0.0819077395001321,10.942675230119463,10,1.0652881834314956,0.8694514401810518,1.038384553902565,JUMP-CP_ORF
CNDP1,0.937234936698929,0.733705381381734,0.910100976129967,0.29671633329196756,11.338925451529963,10,1.0806307064102245,0.8771011510930296,1.0534967458412625,JUMP-CP_ORF
CNDP2,0.954259020984497,0.3935796648609343,0.954259020984497,0.05099029567102505,10.835626461119412,5,1.0912899066127861,0.5306105504892235,1.0912899066127861,JUMP-CP_ORF
CNFN,0.9216634443294448,0.397546721057024,0.9216634443294448,0.35984822361020236,15.509870530182383,5,1.1178063533118783,0.5936896300394576,1.1178063533118783,JUMP-CP_ORF
CNGA3,0.8610775603501177,0.3732688083182093,0.8610775603501177,0.041467644398113464,9.932480425599328,5,0.9866869650383736,0.4988782130064652,0.9866869650383736,JUMP-CP_ORF
CNGA4,0.88511706488313,0.3522454661860547,0.88511706488313,0.07802834186301465,14.045150686397283,5,1.0627366463854775,0.5298650476884021,1.0627366463854775,JUMP-CP_ORF
CNIH1,0.7922350327833965,0.3471499671753742,0.7922350327833965,0.08758664222594627,13.696283012027191,5,0.9654427192691012,0.520357653661079,0.9654427192691012,JUMP-CP_ORF
CNIH2,0.8879782840219451,0.3955532908756634,0.8879782840219451,0.04192088764650245,12.097921642970032,5,1.0409725684729954,0.5485475753267136,1.0409725684729954,JUMP-CP_ORF
CNIH4,0.9428340339317237,0.39301021152469573,0.9428340339317237,0.028721209336263702,12.471104897515474,5,1.1005477162002886,0.5507238937932605,1.1005477162002886,JUMP-CP_ORF
CNKSR1,0.709876175716967,0.3039043291145844,0.709876175716967,0.07828881922167744,14.103352982591385,5,0.8882318025436615,0.4822599559412789,0.8882318025436615,JUMP-CP_ORF
CNKSR3,0.907831115231539,0.3764144875257728,0.907831115231539,0.1826458701005005,12.83274107898798,5,1.0701181672448272,0.5387015395390611,1.0701181672448272,JUMP-CP_ORF
CNMD,0.8816758521692588,0.3890534066418333,0.8816758521692588,0.015919742912283083,11.003117224470063,5,1.02082488091727,0.5282024353898445,1.02082488091727,JUMP-CP_ORF
CNN1,0.5025430954578415,0.2132268306370937,0.5025430954578415,0.10630742376859165,14.462833880875502,5,0.6854448356112625,0.39612857079051467,0.6854448356112625,JUMP-CP_ORF
CNN2,0.7367153612322744,0.3277083292857579,0.7367153612322744,0.08780466004561074,13.3811191226654,5,0.9059373818192636,0.4969303498727471,0.9059373818192636,JUMP-CP_ORF
CNN3,0.9422605890505363,0.3755384830406081,0.9422605890505363,0.1334071043375099,11.824553882857092,5,1.0917977751598422,0.5250756691499139,1.0917977751598422,JUMP-CP_ORF
CNNM1,0.9425566614427547,0.391869395590853,0.9425566614427547,0.13762052897442614,14.832717912846766,5,1.1301360763630806,0.5794488105111788,1.1301360763630806,JUMP-CP_ORF
CNNM3,0.9761636471442025,0.4033910584533907,0.9761636471442025,0.1580016036122923,12.585065807083193,5,1.1353185164471398,0.5625459277563281,1.1353185164471398,JUMP-CP_ORF
CNOT10,0.9293511343600656,0.7277735601832828,0.9024180724030333,0.21214352412192555,13.204685553053068,10,1.096341918166672,0.8947643439898892,1.0694088562096398,JUMP-CP_ORF
CNOT11,0.8380032560792341,0.3302275134413364,0.8380032560792341,0.08066803172422464,11.896331858766748,5,0.9884481700105352,0.4806724273726375,0.9884481700105352,JUMP-CP_ORF
CNOT3,0.6945189254070903,0.2767143317495835,0.6945189254070903,0.2280235853100446,15.100485148939992,5,0.8854846126057891,0.46768001894828237,0.8854846126057891,JUMP-CP_ORF
CNOT4,0.9601591660010685,0.4439829230277116,0.9601591660010685,0.14676926219264355,13.49071843877355,5,1.1307672154812134,0.6145909725078565,1.1307672154812134,JUMP-CP_ORF
CNOT6,0.9405525974114983,0.41734827884986037,0.9405525974114983,0.48529590116008914,15.796235210332322,5,1.140316968048633,0.617112649486995,1.140316968048633,JUMP-CP_ORF
CNOT7,0.7192295536028327,0.29444061187076187,0.7192295536028327,0.07343162276741982,8.688058702014871,5,0.8291015930829265,0.4043126513508557,0.8291015930829265,JUMP-CP_ORF
CNOT8,0.8795361627862017,0.3621760159449815,0.8795361627862016,0.05675787536559614,12.276926537896772,5,1.034794201840793,0.5174340549995727,1.0347942018407927,JUMP-CP_ORF
CNOT9,0.9285797221557814,0.40112949326981745,0.9285797221557814,0.08164046650478457,13.411502226745204,5,1.0981859774407026,0.5707357485547386,1.0981859774407026,JUMP-CP_ORF
CNP,0.810124625725642,0.34252698593482367,0.810124625725642,0.08618521413903517,9.112296904879146,5,0.9253617206424881,0.45776408085166975,0.9253617206424881,JUMP-CP_ORF
CNPPD1,0.9504894659,0.7250127860657877,0.9205752569326682,0.09041890608484772,11.48853869575794,10,1.0957772937614954,0.870300613927283,1.0658630847941635,JUMP-CP_ORF
CNPY1,0.9228586008737363,0.41974936457271084,0.9228586008737363,0.2776477262867125,16.49980731936744,5,1.1315205751289348,0.6284113388279094,1.1315205751289348,JUMP-CP_ORF
CNPY2,0.8942418973616699,0.3760827098492731,0.8942418973616699,0.17897137234085497,12.095152289843437,5,1.0472011596649082,0.5290419721525115,1.0472011596649082,JUMP-CP_ORF
CNPY3,0.9170865757230534,0.38586162512470845,0.9170865757230534,0.06733292445956818,12.634589215637087,5,1.0768677342911128,0.5456427836927678,1.0768677342911128,JUMP-CP_ORF
CNPY4,0.8769744593241761,0.3651290371366557,0.8769744593241761,0.06776522210364991,11.345675989860757,5,1.020455598556953,0.5086101763694325,1.020455598556953,JUMP-CP_ORF
CNR1,0.9646308477623659,0.41187809854767754,0.964630847762366,0.06878305563471449,11.102872162965571,5,1.1050414101759092,0.552288660961221,1.1050414101759094,JUMP-CP_ORF
CNRIP1,0.89673386803667,0.36365484521975344,0.89673386803667,0.11961841929576318,13.810221824102948,5,1.0713824621046175,0.5383034392877009,1.0713824621046175,JUMP-CP_ORF
CNST,0.8356034518550199,0.35507592438131164,0.8356034518550199,0.03648492497521556,7.729873508599198,5,0.9333579671549661,0.4528304396812578,0.9333579671549661,JUMP-CP_ORF
CNTF,0.9111514355433226,0.4955997835582121,0.9111514355433226,0.07445673313800835,11.343061927182267,5,1.0545995164822197,0.6390478644971093,1.0545995164822197,JUMP-CP_ORF
CNTFR,0.8014234848266266,0.3431283402771813,0.8014234848266266,0.1006194357514227,12.380817947079715,5,0.9579953687115645,0.49970022416211923,0.9579953687115645,JUMP-CP_ORF
CNTN2,0.9725548149909508,0.4053308810369721,0.9725548149909508,0.21101815233423074,12.810627355209117,5,1.1345622096014272,0.5673382756474485,1.1345622096014272,JUMP-CP_ORF
CNTN4,0.9528495668480711,0.37736853282786664,0.952849566848071,0.18935797640996624,13.162537286821882,5,1.1193073298579495,0.5438262958377449,1.1193073298579492,JUMP-CP_ORF
CNTN5,0.9619409203947453,0.39002350620834847,0.9619409203947453,0.04729650921516827,11.055629325497756,5,1.1017540343930046,0.5298366202066077,1.1017540343930046,JUMP-CP_ORF
CNTNAP3,0.9991071368538741,0.39911516566097804,0.9991071368538741,0.11205276896989376,12.629482361978578,5,1.1588237124758427,0.5588317412829465,1.1588237124758427,JUMP-CP_ORF
COA1,0.9011877298513161,0.3846123848129016,0.9011877298513161,0.05742784700410429,11.124111258446518,5,1.0418668888313931,0.5252915437929787,1.0418668888313931,JUMP-CP_ORF
COA3,0.830672375387528,0.3545534377522595,0.830672375387528,0.0779925212017125,12.549307665228202,5,0.9893750355021554,0.513256097866887,0.9893750355021554,JUMP-CP_ORF
COA5,0.8899008515413465,0.3824283869969787,0.8899008515413465,0.034701287635377,11.149144172993635,5,1.030896584968001,0.5234241204236332,1.030896584968001,JUMP-CP_ORF
COA6,0.9068212430485012,0.38267648834784285,0.9068212430485012,0.14928927145331938,11.315430091063414,5,1.0499198827263427,0.5257751280256844,1.0499198827263427,JUMP-CP_ORF
COA7,0.8720925901028198,0.3915546773077023,0.8720925901028198,0.13540480090316134,11.954049993422405,5,1.0232674264928783,0.5427295136977608,1.0232674264928783,JUMP-CP_ORF
COA8,0.9719289826536868,0.41242872465088887,0.9719289826536868,0.2489600262976519,13.673032372427514,5,1.144842633926273,0.585342375923475,1.144842633926273,JUMP-CP_ORF
COASY,0.9601704910887805,0.8705007456703333,0.9405376086503934,0.1599710991569379,11.323565482928872,20,1.103372013600047,1.0137022681816,1.0837391311616602,JUMP-CP_ORF
COBL,0.8943534994412008,0.36050052911260144,0.8943534994412008,0.060080814811291204,11.45661005419631,5,1.0392375472309303,0.5053845769023309,1.0392375472309303,JUMP-CP_ORF
COBLL1,0.9543040427310033,0.42395039131382856,0.9543040427310033,0.042160135759024026,10.814541512079469,5,1.091068281179202,0.5607146297620271,1.091068281179202,JUMP-CP_ORF
COCH,0.9202831229128747,0.3777722148051096,0.9202831229128747,0.09412347272519273,12.407141969925714,5,1.0771879090233396,0.5346770009155746,1.0771879090233396,JUMP-CP_ORF
COG2,0.9401731017776683,0.39506761603375007,0.9401731017776683,0.17105295032297263,13.29695845526444,5,1.1083307989653228,0.5632253132214045,1.1083307989653228,JUMP-CP_ORF
COG3,0.8930800991882188,0.49090059529299945,0.893080099188219,0.1285739703527039,12.801957302878815,5,1.0549778494736968,0.6527983455784774,1.0549778494736968,JUMP-CP_ORF
COG4,0.9538995393947913,0.7491561567714973,0.9259593058155083,0.4093114756444399,14.385729409195932,10,1.1358261911139567,0.9310828084906626,1.1078859575346738,JUMP-CP_ORF
COG5,0.8293933210257641,0.34286836245148533,0.8293933210257641,0.14314841764556177,13.136548540884784,5,0.9955224218318549,0.5089974632575761,0.9955224218318549,JUMP-CP_ORF
COG6,0.8728036423876524,0.33219131938770174,0.8728036423876524,0.14667404211340812,12.6446887543824,5,1.0327125230346956,0.492100200034745,1.0327125230346956,JUMP-CP_ORF
COG7,0.9335743498516247,0.3895609132542386,0.9335743498516247,0.3538582623113628,18.035930366936462,5,1.161662639917701,0.6176492033203149,1.161662639917701,JUMP-CP_ORF
COG8,0.9531825960094495,0.7339773001276195,0.9250286173729311,0.07738608980942002,10.664774247539231,10,1.0880528285160707,0.8688475326342406,1.059898849879552,JUMP-CP_ORF
COL10A1,0.9190704854794381,0.38244506006483564,0.919070485479438,0.1579874551337248,13.094480659566162,5,1.084667582062766,0.5480421566481635,1.084667582062766,JUMP-CP_ORF
COL18A1-AS1,0.8925519871758494,0.3506788707797136,0.8925519871758494,0.11495772321109288,13.459471627210018,5,1.0627648792299818,0.520891762833846,1.0627648792299818,JUMP-CP_ORF
COL20A1,0.9653409045940129,0.7680132487492267,0.933132935354683,0.06665266040932216,10.89113167686125,10,1.1030737273827778,0.9057460715379915,1.0708657581434478,JUMP-CP_ORF
COL21A1,0.9346533851740461,0.7315820280788534,0.9065154085452541,0.21211419054547379,12.727474658681263,10,1.0956092035153997,0.892537846420207,1.0674712268866076,JUMP-CP_ORF
COL23A1,0.8656255155967192,0.3658944144122055,0.8656255155967192,0.1551891100085799,14.406366769584029,5,1.0478131541431028,0.5480820529585891,1.0478131541431028,JUMP-CP_ORF
COL2A1,0.9281735616341774,0.3821756562770988,0.9281735616341774,0.06383591607540433,11.402144972366832,5,1.0723688261379851,0.5263709207809064,1.0723688261379851,JUMP-CP_ORF
COL4A6,0.9197093637498684,0.3905871153070427,0.9197093637498684,0.1382765433625749,12.132585268728551,5,1.0731420157797404,0.5440197673369146,1.0731420157797404,JUMP-CP_ORF
COL8A1,0.9162932129418906,0.3818248505796781,0.9162932129418906,0.0870589306718935,11.387685007431154,5,1.0603056119871668,0.5258372496249542,1.0603056119871668,JUMP-CP_ORF
COL8A2,0.8214666454361663,0.3231617023112481,0.8214666454361663,0.08770707825232527,12.111004241490159,5,0.9746263767183679,0.4763214335934497,0.9746263767183679,JUMP-CP_ORF
COL9A1,0.8415551883235318,0.3542837323977611,0.8415551883235318,0.06447876965895823,11.012619480067894,5,0.9808243857119726,0.4935529297862019,0.9808243857119726,JUMP-CP_ORF
COL9A3,0.949923851471711,0.42471233824876015,0.949923851471711,0.04995962556436131,12.215210290704665,5,1.1044014066252805,0.5791898934023296,1.1044014066252805,JUMP-CP_ORF
COLEC10,0.6846746616713383,0.29406102560127695,0.6846746616713383,0.03684575502854626,14.783209114386313,5,0.871627972090575,0.4810143360205137,0.871627972090575,JUMP-CP_ORF
COLEC11,0.9530271922435203,0.4021808437301507,0.9530271922435203,0.05360641526205123,10.294811342484909,5,1.0832187525283627,0.5323724040149933,1.0832187525283627,JUMP-CP_ORF
COLEC12,0.8295229280472427,0.34941762565181234,0.8295229280472427,0.03761671295102231,10.258694602233268,5,0.9592577441908537,0.4791524417954234,0.9592577441908537,JUMP-CP_ORF
COLGALT2,0.7309502114294836,0.31562694814162434,0.7309502114294836,0.059416733850305825,13.001059769278417,5,0.8953658767980822,0.4800426135102229,0.8953658767980822,JUMP-CP_ORF
COLQ,0.9146927344700329,0.3896050404981976,0.9146927344700329,0.05913741249368797,10.873201687157316,5,1.0521988087290977,0.5271111147572625,1.0521988087290977,JUMP-CP_ORF
COMMD10,0.9103963879742342,0.397752400712007,0.9103963879742342,0.10775972953672382,12.386340466973365,5,1.0670381114567848,0.5543941241945577,1.0670381114567848,JUMP-CP_ORF
COMMD2,0.9027260220139787,0.375151193230721,0.9027260220139787,0.21964858637995183,14.835008888771725,5,1.0903344093671468,0.5627595805838892,1.0903344093671468,JUMP-CP_ORF
COMMD3,0.9378946796554759,0.3844382428707167,0.9378946796554759,0.16109057778695635,13.697685586432268,5,1.111120103557063,0.5576636667723038,1.111120103557063,JUMP-CP_ORF
COMMD4,0.9431661298004081,0.42422473653488235,0.9431661298004081,0.32813139606139186,15.214475437315773,5,1.1355733755675208,0.616631982301995,1.1355733755675208,JUMP-CP_ORF
COMMD5,0.8981999312815008,0.7037989752270387,0.8713786865986851,0.08287420550743811,12.144721155059418,10,1.051786057709717,0.8573851016552548,1.0249648130269011,JUMP-CP_ORF
COMMD6,0.9065971058531632,0.3657749534108612,0.9065971058531632,0.07812940567849286,13.036227122740268,5,1.0714575091063108,0.5306353566640087,1.0714575091063108,JUMP-CP_ORF
COMMD8,0.9572421974218926,0.41294171894475695,0.9572421974218926,0.17735834883134072,11.975873586301837,5,1.1086930221242643,0.5643925436471285,1.1086930221242643,JUMP-CP_ORF
COMP,0.6429874634553707,0.2741928772533019,0.6429874634553707,0.09087949003460073,16.025494761360125,5,0.8456511255574529,0.4768565393553841,0.8456511255574529,JUMP-CP_ORF
COMT,0.9277681253700826,0.3924756795390385,0.9277681253700826,0.12182378268270852,8.79834701560658,5,1.039034907031457,0.5037424612004129,1.039034907031457,JUMP-CP_ORF
COMTD1,0.7346840555332226,0.31415159933490433,0.7346840555332226,0.08093321916890675,13.79108365291878,5,0.9090906220122639,0.4885581658139456,0.9090906220122639,JUMP-CP_ORF
COPA,0.9425195032213833,0.38459362493785465,0.9425195032213833,0.11619666547657756,11.676674267549306,5,1.090186555220335,0.5322606769368062,1.090186555220335,JUMP-CP_ORF
COPB1,0.9334573186232514,0.3883156237265417,0.9334573186232514,0.1469155757861537,17.80458536267108,5,1.1586199438988407,0.6134782490021311,1.1586199438988407,JUMP-CP_ORF
COPE,0.9333356951817442,0.3937936256745631,0.9333356951817442,0.13843427540978154,12.727851306355907,5,1.094296276733108,0.5547542072259268,1.094296276733108,JUMP-CP_ORF
COPG1,0.8751843519010014,0.37138462052137866,0.8751843519010014,0.1329050532963036,11.242768778932748,5,1.0173640927973184,0.5135643614176956,1.0173640927973184,JUMP-CP_ORF
COPRS,0.9468729923958689,0.3944504411576014,0.9468729923958689,0.0697307829883483,10.768842202792932,5,1.0830593023923436,0.530636751154076,1.0830593023923436,JUMP-CP_ORF
COPS2,0.8095470798651611,0.33986339520057585,0.8095470798651611,0.039977112446292255,12.34044241078855,5,0.9656083614775356,0.4959246768129504,0.9656083614775356,JUMP-CP_ORF
COPS3,0.7344623328586743,0.3060398871587902,0.7344623328586743,0.01874623031719198,13.104186563379496,5,0.900182173484549,0.4717597277846648,0.900182173484549,JUMP-CP_ORF
COPS4,0.9243234733310297,0.3921287907147052,0.9243234733310297,0.05727610823716902,13.483768022557618,5,1.0948436255684106,0.5626489429520861,1.0948436255684106,JUMP-CP_ORF
COPS5,0.9405135095254438,0.38963420338198174,0.9405135095254438,0.15946211042356656,11.942117772177436,5,1.0915374471326236,0.5406581409891615,1.0915374471326236,JUMP-CP_ORF
COPS6,0.9658585338959718,0.40238649715658303,0.9658585338959718,0.14483525343682743,10.82455080999037,5,1.102749353207969,0.5392773164685803,1.102749353207969,JUMP-CP_ORF
COPS7A,0.972644974225542,0.3894124712007573,0.972644974225542,0.07315807084708482,11.793721343745727,5,1.1217922419341204,0.5385597389093356,1.1217922419341204,JUMP-CP_ORF
COPS7B,0.9087726413897087,0.3781788020583232,0.9087726413897087,0.04134954808177191,11.283869429369739,5,1.0514721545898689,0.5208783152584833,1.0514721545898689,JUMP-CP_ORF
COPS8,0.9889938292268596,0.43025855807374025,0.9889938292268596,0.05159013398655764,10.20512544498389,5,1.1180511922405956,0.5593159210874762,1.1180511922405956,JUMP-CP_ORF
COPZ1,0.8459825075900586,0.3640391318888474,0.8459825075900587,0.03968769136384243,12.210008167417639,5,1.0003942749865726,0.5184508992853614,1.0003942749865726,JUMP-CP_ORF
COQ10B,0.9571732045077399,0.420641218649973,0.9571732045077399,0.06412219093363777,11.543373195181763,5,1.1031544874312007,0.5666225015734336,1.1031544874312007,JUMP-CP_ORF
